date,game_pk,game_number,sport,market,match,away_team_name,home_team_name,total_line,over_price,under_price,final_total_runs,result,paired_bucket,paired_winning_side,paired_over_bucket_plus_or_minus,paired_under_bucket_plus_or_minus,source_pull_time,polymarket_event_slug,polymarket_market_slug,polymarket_market_id,over_token_id,under_token_id,polymarket_event_url
2026-05-14,824762,1,MLB,Game Total O/U,Philadelphia Phillies @ Boston Red Sox,Philadelphia Phillies,Boston Red Sox,7.5,48.5,51.5,4,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-05-14T07:00:10.000Z under=2026-05-14T07:00:08.000Z,mlb-phi-bos-2026-05-14,mlb-phi-bos-2026-05-14-total-7pt5,2253109,108106637488651526995624002598791345812148081057682333794594086140468499894947,15230438259518074971870689491523044279997597542533415551168423535682989384749,https://polymarket.us/event/mlb-phi-bos-2026-05-14
2026-05-14,824762,1,MLB,Game Total O/U,Philadelphia Phillies @ Boston Red Sox,Philadelphia Phillies,Boston Red Sox,8.5,41.5,58.5,4,Under,Over 40-45 / Under 55-60,Under,Over 40-45 -,Under 55-60 +,03:00 ET history nearest over=2026-05-14T07:00:08.000Z under=2026-05-14T07:00:06.000Z,mlb-phi-bos-2026-05-14,mlb-phi-bos-2026-05-14-total-8pt5,2252443,31767045657962874452528779309593654352491100674184882009699695817545132696327,37411941752422513204033081446111811870390379396073101588674661460153126441420,https://polymarket.us/event/mlb-phi-bos-2026-05-14
2026-05-14,824762,1,MLB,Game Total O/U,Philadelphia Phillies @ Boston Red Sox,Philadelphia Phillies,Boston Red Sox,9.5,30.5,69.5,4,Under,Over 30-35 / Under 65-70,Under,Over 30-35 -,Under 65-70 +,03:00 ET history nearest over=2026-05-14T07:00:08.000Z under=2026-05-14T07:00:04.000Z,mlb-phi-bos-2026-05-14,mlb-phi-bos-2026-05-14-total-9pt5,2255903,74785031903016589698500008388470695037602583379533350418205503384596600872779,7647953177800009224061649896791751914734569718873092591104877514588486504209,https://polymarket.us/event/mlb-phi-bos-2026-05-14
2026-05-14,823789,1,MLB,Game Total O/U,San Diego Padres @ Milwaukee Brewers,San Diego Padres,Milwaukee Brewers,7.5,53,47,8,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-05-14T07:00:10.000Z under=2026-05-14T07:00:04.000Z,mlb-sd-mil-2026-05-14,mlb-sd-mil-2026-05-14-total-7pt5,2253101,102067709787380725277738857184745630813873999358284560508055534438858683429761,106403763994868732633728121725715938283788080008909405595353763831376294095346,https://polymarket.us/event/mlb-sd-mil-2026-05-14
2026-05-14,823789,1,MLB,Game Total O/U,San Diego Padres @ Milwaukee Brewers,San Diego Padres,Milwaukee Brewers,8.5,45.5,54.5,8,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-05-14T07:00:04.000Z under=2026-05-14T07:00:08.000Z,mlb-sd-mil-2026-05-14,mlb-sd-mil-2026-05-14-total-8pt5,2252435,34194896393448077956875149812340728155644533840100741511003137887351814732497,111482326118358301057520173822378339288447267246703500866277174328672372415964,https://polymarket.us/event/mlb-sd-mil-2026-05-14
2026-05-14,823789,1,MLB,Game Total O/U,San Diego Padres @ Milwaukee Brewers,San Diego Padres,Milwaukee Brewers,9.5,34.5,65.5,8,Under,Over 30-35 / Under 65-70,Under,Over 30-35 -,Under 65-70 +,03:00 ET history nearest over=2026-05-14T07:00:04.000Z under=2026-05-14T07:00:10.000Z,mlb-sd-mil-2026-05-14,mlb-sd-mil-2026-05-14-total-9pt5,2253102,29135052103767879790664213367596130347504426613638045216594754660041410292830,60382265935390053850639326310801251562374465384677742468054464155582352897595,https://polymarket.us/event/mlb-sd-mil-2026-05-14
2026-05-14,824196,1,MLB,Game Total O/U,Seattle Mariners @ Houston Astros,Seattle Mariners,Houston Astros,7.5,63.5,36.5,11,Over,Over 60-65 / Under 35-40,Over,Over 60-65 +,Under 35-40 -,03:00 ET history nearest over=2026-05-14T07:00:12.000Z under=2026-05-14T07:00:12.000Z,mlb-sea-hou-2026-05-14,mlb-sea-hou-2026-05-14-total-7pt5,2253107,95239075750599118659600955980720418491937796960175218049847690769505913260563,110404882586415238553832636910288264961481452026437568474827582551784120937151,https://polymarket.us/event/mlb-sea-hou-2026-05-14
2026-05-14,824196,1,MLB,Game Total O/U,Seattle Mariners @ Houston Astros,Seattle Mariners,Houston Astros,8.5,56.5,43.5,11,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-05-14T07:00:12.000Z under=2026-05-14T07:00:04.000Z,mlb-sea-hou-2026-05-14,mlb-sea-hou-2026-05-14-total-8pt5,2253108,55185319519927770374129413574318247164575487123738445600417634584877710781513,78082781337460762349557503699504705918590189667100734239357147752979964328386,https://polymarket.us/event/mlb-sea-hou-2026-05-14
2026-05-14,824196,1,MLB,Game Total O/U,Seattle Mariners @ Houston Astros,Seattle Mariners,Houston Astros,9.5,46.5,53.5,11,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-05-14T07:00:06.000Z under=2026-05-14T07:00:04.000Z,mlb-sea-hou-2026-05-14,mlb-sea-hou-2026-05-14-total-9pt5,2252439,52147680897172698238154710293853652419664458738442828306000204199127315194242,48873894977910123932478462675411213498034302851535574061329554074204046167037,https://polymarket.us/event/mlb-sea-hou-2026-05-14
2026-05-14,825008,1,MLB,Game Total O/U,St. Louis Cardinals @ Athletics,St. Louis Cardinals,Athletics,7.5,67.5,32.5,9,Over,Over 65-70 / Under 30-35,Over,Over 65-70 +,Under 30-35 -,03:00 ET history nearest over=2026-05-14T07:00:06.000Z under=2026-05-14T07:00:10.000Z,mlb-stl-oak-2026-05-14,mlb-stl-oak-2026-05-14-total-7pt5,2253468,36741560013325213548593110611902314036211162643821134701488503534642166987085,108680023232990180493597961726225026154116510546079246091959879688023595781388,https://polymarket.us/event/mlb-stl-oak-2026-05-14
2026-05-14,825008,1,MLB,Game Total O/U,St. Louis Cardinals @ Athletics,St. Louis Cardinals,Athletics,8.5,59.5,40.5,9,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-05-14T07:00:10.000Z under=2026-05-14T07:00:12.000Z,mlb-stl-oak-2026-05-14,mlb-stl-oak-2026-05-14-total-8pt5,2253469,44772449652510201572373313666608596608975925427049075433777154773165527812576,11554637167133173641120590220391198478491282348500724133465167790547451476402,https://polymarket.us/event/mlb-stl-oak-2026-05-14
2026-05-14,825008,1,MLB,Game Total O/U,St. Louis Cardinals @ Athletics,St. Louis Cardinals,Athletics,9.5,48.5,51.5,9,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-05-14T07:00:08.000Z under=2026-05-14T07:00:06.000Z,mlb-stl-oak-2026-05-14,mlb-stl-oak-2026-05-14-total-9pt5,2252441,77148819292696984451718952552666538463341561351606170869981132321824274837443,33017451904711837627045847294571737741911712119376136117463760450622960605036,https://polymarket.us/event/mlb-stl-oak-2026-05-14
2026-05-14,824517,1,MLB,Game Total O/U,Washington Nationals @ Cincinnati Reds,Washington Nationals,Cincinnati Reds,7.5,55,45,16,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-05-14T07:00:06.000Z under=2026-05-14T07:00:08.000Z,mlb-wsh-cin-2026-05-14,mlb-wsh-cin-2026-05-14-total-7pt5,2253089,110030048924013926583098743519631193959360610507551584209076487663994554574293,108042752528132951966431610705876568093072458544909565387099408277520891001664,https://polymarket.us/event/mlb-wsh-cin-2026-05-14
2026-05-14,824517,1,MLB,Game Total O/U,Washington Nationals @ Cincinnati Reds,Washington Nationals,Cincinnati Reds,8.5,47,53,16,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-05-14T07:00:04.000Z under=2026-05-14T07:00:08.000Z,mlb-wsh-cin-2026-05-14,mlb-wsh-cin-2026-05-14-total-8pt5,2252431,115119507492512779437057358739689894275849222334686579758217630339534161611864,69422215167291663665871524660343363530211484228609196302768816061171549332419,https://polymarket.us/event/mlb-wsh-cin-2026-05-14
2026-05-14,824517,1,MLB,Game Total O/U,Washington Nationals @ Cincinnati Reds,Washington Nationals,Cincinnati Reds,9.5,36.5,63.5,16,Over,Over 35-40 / Under 60-65,Over,Over 35-40 +,Under 60-65 -,03:00 ET history nearest over=2026-05-14T07:00:06.000Z under=2026-05-14T07:00:08.000Z,mlb-wsh-cin-2026-05-14,mlb-wsh-cin-2026-05-14-total-9pt5,2253090,110504455211100759555380595354338867673166742220507452591598108205142402362207,39906165405580940337143557626016683636527024124255834087353365436892508187201,https://polymarket.us/event/mlb-wsh-cin-2026-05-14
2026-05-15,822739,1,MLB,Game Total O/U,Baltimore Orioles @ Washington Nationals,Baltimore Orioles,Washington Nationals,7.5,66.5,33.5,5,Under,Over 65-70 / Under 30-35,Under,Over 65-70 -,Under 30-35 +,03:00 ET history nearest over=2026-05-15T07:00:07.000Z under=2026-05-15T07:00:07.000Z,mlb-bal-wsh-2026-05-15,mlb-bal-wsh-2026-05-15-total-7pt5,2264257,33725891241623109495575834149943942971446982719164404719383918810455864397053,68937123754523501794490519089011407471255023386321543837491352446699847516983,https://polymarket.us/event/mlb-bal-wsh-2026-05-15
2026-05-15,822739,1,MLB,Game Total O/U,Baltimore Orioles @ Washington Nationals,Baltimore Orioles,Washington Nationals,8.5,58,42,5,Under,Over 55-60 / Under 40-45,Under,Over 55-60 -,Under 40-45 +,03:00 ET history nearest over=2026-05-15T07:00:04.000Z under=2026-05-15T07:00:07.000Z,mlb-bal-wsh-2026-05-15,mlb-bal-wsh-2026-05-15-total-8pt5,2264258,71412385767381199012739063162612677917061505118696471538567333415900624326796,29078620050733142063100196873102935794163526685681098835829804219165991528331,https://polymarket.us/event/mlb-bal-wsh-2026-05-15
2026-05-15,822739,1,MLB,Game Total O/U,Baltimore Orioles @ Washington Nationals,Baltimore Orioles,Washington Nationals,9.5,47.5,52.5,5,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-05-15T07:00:04.000Z under=2026-05-15T07:00:05.000Z,mlb-bal-wsh-2026-05-15,mlb-bal-wsh-2026-05-15-total-9pt5,2262168,54648949425635745536610049503760317079998809869505939365800085460596029001157,10659533825290237888869464802644252852713553175134202366461517372872945977823,https://polymarket.us/event/mlb-bal-wsh-2026-05-15
2026-05-15,824925,1,MLB,Game Total O/U,Boston Red Sox @ Atlanta Braves,Boston Red Sox,Atlanta Braves,7.5,56,44,5,Under,Over 55-60 / Under 40-45,Under,Over 55-60 -,Under 40-45 +,03:00 ET history nearest over=2026-05-15T07:00:07.000Z under=2026-05-15T07:00:07.000Z,mlb-bos-atl-2026-05-15,mlb-bos-atl-2026-05-15-total-7pt5,2266575,53186696401331468521228071310388133632769957821976228828908793918131908242293,51454891110575535790117159141896744361993125909358478341817860856649006612349,https://polymarket.us/event/mlb-bos-atl-2026-05-15
2026-05-15,824925,1,MLB,Game Total O/U,Boston Red Sox @ Atlanta Braves,Boston Red Sox,Atlanta Braves,8.5,47.5,52.5,5,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-05-15T07:00:06.000Z under=2026-05-15T07:00:06.000Z,mlb-bos-atl-2026-05-15,mlb-bos-atl-2026-05-15-total-8pt5,2264550,107751991515764901373141052085103010750564541642193548029616876871081783137731,32010864684431144950322261492690807322101674706438989516961374808192366567964,https://polymarket.us/event/mlb-bos-atl-2026-05-15
2026-05-15,824925,1,MLB,Game Total O/U,Boston Red Sox @ Atlanta Braves,Boston Red Sox,Atlanta Braves,9.5,37,63,5,Under,Over 35-40 / Under 60-65,Under,Over 35-40 -,Under 60-65 +,03:00 ET history nearest over=2026-05-15T07:00:05.000Z under=2026-05-15T07:00:05.000Z,mlb-bos-atl-2026-05-15,mlb-bos-atl-2026-05-15-total-9pt5,2266576,40123365212022903011990709112276699676282723624964126506646088290264519566821,92157043115881947247575543965970011896272936878504816355405452331295843290357,https://polymarket.us/event/mlb-bos-atl-2026-05-15
2026-05-15,824601,1,MLB,Game Total O/U,Chicago Cubs @ Chicago White Sox,Chicago Cubs,Chicago White Sox,7.5,56.5,43.5,15,Over,Over 55-60 / Under 40-45,Over,Over 55-60 +,Under 40-45 -,03:00 ET history nearest over=2026-05-15T07:00:04.000Z under=2026-05-15T07:00:05.000Z,mlb-chc-cws-2026-05-15,mlb-chc-cws-2026-05-15-total-7pt5,2264573,68428528609499609831352958546232255191080154642195092432578984529058976234356,89823638971367039584684031712746539236677103376452591338496062103693746885881,https://polymarket.us/event/mlb-chc-cws-2026-05-15
2026-05-15,824601,1,MLB,Game Total O/U,Chicago Cubs @ Chicago White Sox,Chicago Cubs,Chicago White Sox,8.5,49.5,50.5,15,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-05-15T07:00:05.000Z under=2026-05-15T07:00:07.000Z,mlb-chc-cws-2026-05-15,mlb-chc-cws-2026-05-15-total-8pt5,2262176,20135606739601183891020923001853071025231581365790320387594891267306410881822,76228550645961909823321701759638692817635462591640595043699436968471211893892,https://polymarket.us/event/mlb-chc-cws-2026-05-15
2026-05-15,824601,1,MLB,Game Total O/U,Chicago Cubs @ Chicago White Sox,Chicago Cubs,Chicago White Sox,9.5,37.5,62.5,15,Over,Over 35-40 / Under 60-65,Over,Over 35-40 +,Under 60-65 -,03:00 ET history nearest over=2026-05-15T07:00:04.000Z under=2026-05-15T07:00:06.000Z,mlb-chc-cws-2026-05-15,mlb-chc-cws-2026-05-15-total-9pt5,2264574,4344659221856756253608347001327337345726415525871192805289698688782110319781,5111371671709353711642127823548205139270383518137658973118425951869578910650,https://polymarket.us/event/mlb-chc-cws-2026-05-15
2026-05-15,824439,1,MLB,Game Total O/U,Cincinnati Reds @ Cleveland Guardians,Cincinnati Reds,Cleveland Guardians,7.5,54,46,13,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-05-15T07:00:07.000Z under=2026-05-15T07:00:06.000Z,mlb-cin-cle-2026-05-15,mlb-cin-cle-2026-05-15-total-7pt5,2264259,27103440061326629844197403666959608878264636466463987288895885667286755926623,60465053213622705680423602126249296813534945154444332698586473793360264307627,https://polymarket.us/event/mlb-cin-cle-2026-05-15
2026-05-15,824439,1,MLB,Game Total O/U,Cincinnati Reds @ Cleveland Guardians,Cincinnati Reds,Cleveland Guardians,8.5,45.5,54.5,13,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-05-15T07:00:05.000Z under=2026-05-15T07:00:04.000Z,mlb-cin-cle-2026-05-15,mlb-cin-cle-2026-05-15-total-8pt5,2262170,74914663193731217009348643058704600565486734724460938532763668215819312061763,65187158621336388546914335406187643714933053975193983352714985237354168558207,https://polymarket.us/event/mlb-cin-cle-2026-05-15
2026-05-15,824439,1,MLB,Game Total O/U,Cincinnati Reds @ Cleveland Guardians,Cincinnati Reds,Cleveland Guardians,9.5,35.5,64.5,13,Over,Over 35-40 / Under 60-65,Over,Over 35-40 +,Under 60-65 -,03:00 ET history nearest over=2026-05-15T07:00:05.000Z under=2026-05-15T07:00:06.000Z,mlb-cin-cle-2026-05-15,mlb-cin-cle-2026-05-15-total-9pt5,2264536,16936106640231271974526732973175229606385532084890290634677257287432513433614,96067328333774135699984767168991891918742383790788958640405377398853341627699,https://polymarket.us/event/mlb-cin-cle-2026-05-15
2026-05-15,822983,1,MLB,Game Total O/U,Miami Marlins @ Tampa Bay Rays,Miami Marlins,Tampa Bay Rays,7.5,52.5,47.5,9,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-05-15T07:00:06.000Z under=2026-05-15T07:00:07.000Z,mlb-mia-tb-2026-05-15,mlb-mia-tb-2026-05-15-total-7pt5,2264543,59425482941407205346127798987541928331422577044421775500894881572452864262796,110044877527179418301850265243459524985637875289372976502309096563632385458967,https://polymarket.us/event/mlb-mia-tb-2026-05-15
2026-05-15,822983,1,MLB,Game Total O/U,Miami Marlins @ Tampa Bay Rays,Miami Marlins,Tampa Bay Rays,8.5,45,55,9,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-05-15T07:00:07.000Z under=2026-05-15T07:00:05.000Z,mlb-mia-tb-2026-05-15,mlb-mia-tb-2026-05-15-total-8pt5,2262172,9269417665958633746594295391124344441142892365282328865919509416626616034010,76258038912607770345168927043757171127600467277768440869503452360509208609683,https://polymarket.us/event/mlb-mia-tb-2026-05-15
2026-05-15,822983,1,MLB,Game Total O/U,Miami Marlins @ Tampa Bay Rays,Miami Marlins,Tampa Bay Rays,9.5,34.5,65.5,9,Under,Over 30-35 / Under 65-70,Under,Over 30-35 -,Under 65-70 +,03:00 ET history nearest over=2026-05-15T07:00:04.000Z under=2026-05-15T07:00:04.000Z,mlb-mia-tb-2026-05-15,mlb-mia-tb-2026-05-15-total-9pt5,2264548,56836908435384363431256442565441002222413892173098556337391346132533172122676,7416978608094842701166612826206980262944307157110303102006790301732815261177,https://polymarket.us/event/mlb-mia-tb-2026-05-15
2026-05-15,823629,1,MLB,Game Total O/U,New York Yankees @ New York Mets,New York Yankees,New York Mets,7.5,46.5,53.5,7,Under,Over 45-50 / Under 50-55,Under,Over 45-50 -,Under 50-55 +,03:00 ET history nearest over=2026-05-15T07:00:07.000Z under=2026-05-15T07:00:07.000Z,mlb-nyy-nym-2026-05-15,mlb-nyy-nym-2026-05-15-total-7pt5,2262174,78241313201855374611138957001632213948715687677125673335078699940754459712095,14342499584887884425314391924002933425862485613683806918568504881559937834981,https://polymarket.us/event/mlb-nyy-nym-2026-05-15
2026-05-15,823629,1,MLB,Game Total O/U,New York Yankees @ New York Mets,New York Yankees,New York Mets,8.5,37.5,62.5,7,Under,Over 35-40 / Under 60-65,Under,Over 35-40 -,Under 60-65 +,03:00 ET history nearest over=2026-05-15T07:00:06.000Z under=2026-05-15T07:00:06.000Z,mlb-nyy-nym-2026-05-15,mlb-nyy-nym-2026-05-15-total-8pt5,2264558,10585562194111408129568466282473071358627671119245571468999746970574195624774,16039681170857338194336970667691297873047096239772548490413262495875236177625,https://polymarket.us/event/mlb-nyy-nym-2026-05-15
2026-05-15,823629,1,MLB,Game Total O/U,New York Yankees @ New York Mets,New York Yankees,New York Mets,9.5,27.5,72.5,7,Under,Over 25-30 / Under 70-75,Under,Over 25-30 -,Under 70-75 +,03:00 ET history nearest over=2026-05-15T07:00:06.000Z under=2026-05-15T07:00:08.000Z,mlb-nyy-nym-2026-05-15,mlb-nyy-nym-2026-05-15-total-9pt5,2264562,85737995723433203624365719314254774932301351626974451624330662495208376526584,3375423359612440400485454609055432004498185501534001740486842957698575846504,https://polymarket.us/event/mlb-nyy-nym-2026-05-15
2026-05-15,823384,1,MLB,Game Total O/U,Philadelphia Phillies @ Pittsburgh Pirates,Philadelphia Phillies,Pittsburgh Pirates,7.5,54.5,45.5,20,Over,Over 50-55 / Under 45-50,Over,Over 50-55 +,Under 45-50 -,03:00 ET history nearest over=2026-05-15T07:00:06.000Z under=2026-05-15T07:00:06.000Z,mlb-phi-pit-2026-05-15,mlb-phi-pit-2026-05-15-total-7pt5,2264231,14796727673977664130663303550387426109592760128703817142697073005760556572454,41197899100448195569397036247918837735283766914353472855763640129122556212151,https://polymarket.us/event/mlb-phi-pit-2026-05-15
2026-05-15,823384,1,MLB,Game Total O/U,Philadelphia Phillies @ Pittsburgh Pirates,Philadelphia Phillies,Pittsburgh Pirates,8.5,46,54,20,Over,Over 45-50 / Under 50-55,Over,Over 45-50 +,Under 50-55 -,03:00 ET history nearest over=2026-05-15T07:00:07.000Z under=2026-05-15T07:00:07.000Z,mlb-phi-pit-2026-05-15,mlb-phi-pit-2026-05-15-total-8pt5,2262164,26549333703438599916257782454616598796307670793903919281721085846504959002425,20415781506534973760187287317598758733117834012920946547874017911515536795778,https://polymarket.us/event/mlb-phi-pit-2026-05-15
